gene_symbol,log2FoldChange
CDC14C,-0.029898429201836052
CDC16,-0.1086266787591228
CDC2,0.027616059816040206
CDC20,0.20884105256614838
CDC20B,-0.0785275718484364
CDC23,-0.14034979644130985
CDC25A,0.0017731195217827178
CDC25B,0.8162360542469873
CDC25C,-0.09746454311703534
CDC26,-0.04429485051968385
CDC2L1,-0.0285222737696893
CDC2L2,0.09462334516434012
CDC2L5,-0.0580469549745386
CDC2L6,-0.12146623016458147
CDC34,-0.0021502111133324675
CDC37,0.14580625291468685
CDC37L1,0.07729984802238832
CDC40,-0.07863859558635511
CDC42,0.13366239872554253
CDC42BPA,-0.05406498211648447
CDC42BPB,-0.004645318988452551
CDC42BPG,0.006471964615553105
CDC42EP1,0.06363707925306183
CDC42EP2,0.07523391879223329
CDC42EP3,0.023106629443180537
CDC42EP4,0.46591384898896493
CDC42EP5,-0.08211570800286516
CDC42SE1,0.0856730236437322
CDC42SE2,0.16545448652766837
CDC45L,0.014101692822911183
CDC5L,0.019271525021425262
CDC7,0.19200882406195774
CDC73,-0.001612117330011209
CDCA4,-0.07074961263899748
CDCA5,0.027686644744838063
CDCA7,-0.06411526652798738
CDCA7L,-0.10315709605136725
CDCA8,0.03301762048311918
CDCP1,0.04330697174590803
CDCP2,-0.004838736865916182
CDGAP,0.027442636287202227
CDH1,-0.1308849029851462
CDH10,-0.011481949193654195
CDH11,-0.1182209275607109
CDH12,0.02304383529497489
CDH12P,-0.02669981996163262
CDH13,-0.11999752582372203
CDH15,-0.001808482241361098
CDH16,0.4186351736561118
CDH17,-0.05120284407306297
CDH18,-0.03665584581014958
CDH19,-0.04192769819241793
CDH2,-0.2686822657012282
CDH20,0.007807806846984455
CDH23,0.0168815466358625
CDH24,-0.01163273233019968
CDH26,-0.028432972337704143
CDH29,0.009787938264541829
CDH3,0.16087591728570683
CDH5,-0.053268327976510044
CDH6,0.9478079444873426
CDH7,0.020881169552726675
CDH8,0.03831246277032285
CDH9,-0.0633532254099407
CDIPT,-0.13590433459028795
CDK10,0.07509408878548296
CDK2,0.36369634949765217
CDK2AP1,0.08546505442870433
CDK2AP2,0.7806867302515599
CDK3,0.03200804511802158
CDK4,-0.058187616044481416
CDK5,-0.19493465345749517
CDK5R1,0.005553672557387479
CDK5R2,-0.0372261642735916
CDK5RAP1,0.01132102593486728
CDK5RAP2,-0.08937918513024368
CDK5RAP3,-0.10609679638499081
CDK6,-0.017646241200584
CDK7,0.1126316953561819
CDK8,0.01134079251986364
CDK9,0.04295172239864886
CDKAL1,-0.009476130131417904
CDKL1,-0.07611612494906783
CDKL2,0.04793430639018048
CDKL3,-0.041204326188245766
CDKN1A,0.2775139503378883
CDKN1B,-0.2099676262532011
CDKN1C,0.14963574332598384
CDKN2A,0.009947582415510858
CDKN2AIP,0.3008517582902064
CDKN2AIPNL,0.5358138993928439
CDKN2B,0.026529824560890702
CDKN2C,-0.18109671249763792
CDKN2D,0.16720271460884373
CDKN3,0.08454498897963969
CDNF,-0.11032859310515519
CDO1,-0.11980338688013337
CDON,0.023197124249784373
CDR2,-0.11273829966508409
CDR2L,0.45074497455733464
CDRT1,0.015198566593499052
CDRT15,-0.035647934992374175
CDRT15L2,-0.014672100058055193
CDRT4,-0.03333809518815567
CDS1,0.1680429735359219
CDS2,0.08486832086609475
CDV3,0.15746388726485705
CDX1,0.011944747465751249
CDX2,0.007564871397609529
CDY1,-0.01186462736202376
CDY1B,-0.024872465860519277
CDY2B,-0.01419814606337777
CDYL,-0.029689899202523407
CDYL2,-0.004967834783962566
CEACAM1,0.31159455214495324
CEACAM16,-0.010868485596313704
CEACAM18,0.010361633955779936
CEACAM21,0.011434012046626307
CEACAM4,-0.009582052433291466
CEACAM5,0.005883455479981592
CEACAM6,-0.04134962571502587
CEBPA,0.020113409610392097
CEBPB,1.5051039616878068
CEBPD,1.3780347056137963
CEBPG,-0.07544135428253185
CEBPZ,0.1517157876816242
CECR1,0.031680562886432284
CECR2,0.015457237696187676
CECR4,-0.2623846551704698
CECR5,-0.05628064464039184
CECR6,-0.00823697586820682
CECR7,-0.0630059267734655
CEL,-0.26599460085688964
CELA3B,0.021147683398056394
CELP,-0.06083512629514942
CELSR1,-0.01018964239873732
CELSR2,-0.12186523862708487
CEMP1,0.03226257733053295
CEND1,-0.0009520536671621116
CENPA,0.009324245589967362
CENPB,0.080619325743017
CENPBD1,-0.07524316248317486
CENPC1,0.007938296032619085
CENPE,-0.013745220019855786
CENPF,0.006886177010071215
CENPH,0.014771380544440937
CENPI,-0.04337164647876168
CENPJ,0.6143470839044154
CENPK,-0.032682333085448434
CENPL,0.011009123136576981
CENPM,0.056615537811391725
CENPN,0.034410431564944055
CENPO,0.04403101394072095
CENPQ,-0.010946468714413626
CENPT,-0.0015357663372563835
CENPV,-0.09875693219716641
CENTA1,-0.10051105707920627
CENTB2,-0.04299882530510413
CENTD1,-0.00189716289836106
CENTD2,0.023289792157272338
CENTG2,-0.05201065757601242
CENTG3,-0.1238205733225266
CEP110,0.041872698855628165
CEP120,-0.02492483541914936
CEP135,-0.16749334722775178
CEP152,0.07902285575711954
CEP164,0.030338410811952876
CEP170,-0.01723189903226352
CEP170L,0.028524996221290344
CEP192,-0.025979169677309066
CEP250,0.005692755819547202
CEP27,0.4066872141438189
CEP290,0.036379992198122935
CEP350,0.037722400114698296
CEP55,0.008925763807678067
CEP57,-0.05374485042022492
CEP63,0.06196331486509621
CEP68,-0.02128807132825372
CEP70,0.022457982351767214
CEP72,-0.03318738290570433
CEP76,-0.01061826861345061
CEP78,0.039307051662335724
CEP97,-0.03755247569687015
CEPT1,0.09412901298888698
CER1,0.009995099336415514
CERCAM,-0.05315592176991135
CERK,0.10655728500214678
CERKL,-0.10550686894091221
CES1,-0.14088764858753056
CES2,0.10789817122468648
CES3,-0.157976370665585
CES4,0.04505456486247805
CES7,0.0006921460441704497
CES8,0.14445772630274867
CETN1,0.024664220407218274
CETN2,-0.1837562620407347
CETN3,-0.04084754737871865
CETP,-0.032168173336419414
CFB,1.1812088455338632
CFC1,-0.04530480314641672
CFC1B,0.011074214313925523
CFD,-0.021361284783479206
CFDP1,-0.2692699773819687
CFH,0.06171878775600703
CFHR1,-0.005634044036820107
CFHR2,-0.05204888115641282
CFHR3,0.01317221428778037
CFI,0.2804380098521069
CFL1,0.30304578367963764
CFL2,-0.032191256224889386
CFLAR,0.06863545589001596
CFP,-0.001006418556040778
CFTR,0.0879489424538864
CGA,0.1395005280893722
CGB,-0.02126527821448576
CGB1,0.01915621161220038
CGB2,-0.03980256392311876
CGB5,-0.01971734736308761
CGB7,0.01779341303933446
CGB8,-0.0028616997303867464
CGGBP1,0.28200560654524054
CGI-96,0.0371726957441334
CGN,0.1458904237817613
CGNL1,-0.02555146836514055
CGRRF1,-0.04077813041550549
CH25H,0.568015458464334
CHAC1,-0.016656071323272847
CHAC2,0.036074166676526964
CHADL,-0.06329125859989748
CHAF1B,-0.03492942455776227
CHAT,-0.023651938682570872
CHCHD1,-0.13014646112512107
CHCHD10,0.053049777268926235
CHCHD2,0.0014530962119572166
CHCHD3,0.08749195313651192
CHCHD4,-0.184024246145567
CHCHD5,-0.13937273758234525
CHCHD6,-0.08750356024005868
CHCHD7,0.175904247295799
CHCHD8,-0.09750261321933174
CHCHD9,-0.0991681301465146
CHD1,0.1246452367046249
CHD1L,0.0261779218696212
CHD2,0.1589907595843112
CHD3,-0.04563649846085038
CHD4,0.16610810916968788
CHD5,0.012352438906590102
CHD6,-0.05843338411753152
CHD7,0.09488660085299205
CHD8,0.06941283833117495
CHD9,0.07154541353078869
CHDH,-0.1731544904920863
CHEK1,0.01548843307394776
CHEK2,0.07118344828585865
CHERP,-0.016404711517970405
CHES1,-0.2839947536121503
CHFR,0.26855127520323485
CHGA,0.006999649324647805
CHGB,-0.14835342418412178
CHI3L1,0.0027502372372572026
CHI3L2,0.10898111748044403
CHIA,0.0018603183005296842
CHIC1,0.02122387542806692
CHIC2,0.27123828138629236
CHID1,0.00289889538060617
CHIT1,-0.03064125033487386
CHKA,0.06900155734571545
CHKB,0.12073019168207288
CHL1,-0.1862001248384404
CHM,-0.07269700919429489
CHML,0.05423079828129129
CHMP1A,-0.017282840798001686
CHMP1B,0.2959840032589529
CHMP2A,0.12546420281453763
CHMP2B,0.029028140767612953
CHMP4A,0.08932396040013657
CHMP4B,-0.07951315260928205
CHMP4C,0.08184677102615101
CHMP5,-0.18307361654097498
CHMP6,-0.06531375776213455
CHMP7,0.011546623622420427
CHN1,0.04250755721522648
CHN2,-0.4648666925064697
CHODL,-0.09167084759180533
CHORDC1,0.6822052449331446
CHP,-0.012703008580297492
CHP2,-0.16259240916809503
CHPF,-0.022809135338185627
CHPF2,-0.008010679835372514
CHPT1,-0.3063758506929748
CHR415SYT,-0.0229624620141351
CHRAC1,-0.051818347167297496
CHRD,0.4036867050022934
CHRDL1,-0.04582310843713788
CHRDL2,0.0019622426603200793
CHRFAM7A,-0.1029238455771404
CHRM2,-0.038157780004695496
CHRM3,-0.03982660175024666
CHRM4,0.02489903395157267
CHRNA1,-0.01929719564367538
CHRNA10,0.030226297134521296
CHRNA2,0.025294100133142372
CHRNA3,-0.03914427146200605
CHRNA5,0.07009432543831018
CHRNA6,0.012074167999060137
CHRNA7,0.021045658977816295
CHRNA9,-0.02321535256624685
CHRNB1,0.0672871148610783
CHRNB3,-0.0025661013278384104
CHRNB4,-0.020285629543144168
CHRNE,0.016801261615602137
CHST1,-0.0445774474791909
CHST10,-0.009704419663710162
CHST11,0.020163513596327398
CHST12,-0.05107085740010486
CHST13,-0.27943757179320805
CHST14,-0.10467934670755419
CHST15,-0.147007997550066
CHST2,0.014603078618844911
CHST3,0.033658111882070685
CHST4,-0.027784364224601177
CHST5,-0.027281998666134122
CHST6,0.004076846382022659
CHST7,-0.11826652431629014
CHST8,0.01970811950008411
CHST9,-0.02502495866399812
CHSY1,0.3964517246773358
CHSY3,0.06466804503489865
CHTF18,-0.017926645525775164
CHTF8,-0.04668972907369273
CHUK,-0.001913808622511226
CHURC1,-0.0637588374080984
CHX10,0.04764290719783393
CIAO1,-0.2524815991819125
CIAPIN1,0.07010759017110502
CIB1,0.21634283926932873
CIB2,0.06780755048915843
CIB4,-0.04951107345399919
CIC,0.1621480967276563
CICE,-0.005896109884367284
CICK0721Q.1,-0.0014124479729948902
CIDEA,-0.06128438653373269
CIDEB,0.06054116570701851
CIDEC,0.019845269995735215
CIDECP,0.011046996540097886
CIITA,0.061039931217609755
CILP,0.023056419828942687
CILP2,0.02270435130524895
CINP,-0.02315630524357193
CIP29,0.19206171083391332
CIR1,-0.08981851259293183
CIRBP,-0.5854018717792346
CIRH1A,0.22217013499865956
CISD1,0.012129212935180433
CISD2,-0.025066791231987295
CISD3,-0.023473413171333668
CISH,0.12118049987562429
CIT,0.04674412531946892
CITED1,0.05113856797126015
CITED2,0.6748187544134723
CITED4,0.3455225926359402
CIZ1,0.01317835103018794
CKAP2,-0.05047136687213083
CKAP4,0.1535614448899416
CKAP5,0.050990816732706
CKB,0.2889949388402222
CKLF,0.2024078663544593
CKM,-0.16538693181103792
CKMT1A,0.173241169532659
CKMT1B,0.09607008761516678
CKMT2,0.17212160471135185
CKS1B,-0.061359919062969226
CKS2,1.3244746581662152
CLASP1,-0.10807512768851524
CLASP2,-0.09898330620117335
CLC,0.01777126189800171
CLCA1,0.0280668254271923
CLCA4,0.03221989925113533
CLCC1,0.02509858155400302
CLCF1,0.23746822286531533
CLCN1,0.023216160949557363
CLCN2,-0.029543334649390296
CLCN3,-0.09754900862604998
CLCN4,0.019974481742183414
CLCN5,-0.11855128187893449
CLCN6,0.03807938516419096
CLCN7,0.10387494741648773
CLCNKA,-0.10973620195253808
CLCNKB,-0.07411580179465993
CLDN1,0.4901653158018995
CLDN10,-0.4128555031359902
CLDN11,-0.2873012782097657
CLDN12,0.07791326501170204
CLDN14,-0.22113497762268253
CLDN15,-0.4794735758222819
CLDN16,-0.3855872372963711
CLDN18,-0.012905761373130709
CLDN19,-0.40183192878469676
CLDN2,-0.1447343420826659
CLDN20,0.029625679529877047
CLDN22,0.025971829499471966
CLDN23,0.0014309527765270502
CLDN24,0.045430184156972864
CLDN3,0.8282994025266497
CLDN4,0.13687614590042507
CLDN5,-0.15547746071993274
CLDN7,0.4321656570597181
CLDN8,-0.6403415152510821
CLDN9,0.0020350995274647232
CLDND1,0.050879451246848006
CLDND2,-0.20633502823981864
CLEC10A,-0.02404791393631367
CLEC11A,-0.11609879124705191
CLEC12A,0.0201747470420921
CLEC14A,0.03598707273264079
CLEC16A,0.1716531939841559
CLEC17A,0.02796721263808788
CLEC18C,-0.3773828308653373
CLEC1A,0.1132022327644373
CLEC2A,-0.032741689756293546
CLEC2B,-0.025576357170786324
CLEC2D,-0.12947098217374986
CLEC2L,0.02022481018419775
CLEC3A,-0.013568155811014115
CLEC3B,-0.2508060505998513
CLEC4A,0.03811721116237088
CLEC4C,-0.02242422082585538
CLEC4D,0.013090608937909032
CLEC4E,-0.025441030493834838
CLEC4F,0.030932071134880168
CLEC4G,0.042724433357560265
CLEC4GP1,-0.0064093450856157475
CLEC4M,-0.009371322507512048
CLEC5A,0.013974702840550357
CLEC6A,0.009771234196331413
CLEC9A,-0.06263787002884857
CLECL1,0.024822172798351083
CLGN,-0.004772434207245269
CLIC1,0.37611827334511894
CLIC2,0.021428451826069228
CLIC4,-0.5979041697415095
CLIC5,0.05262339176067066
CLIC6,-0.09636279783420854
CLINT1,-0.029631120836519642
CLIP1,-0.05548673440531182
CLIP2,-0.06787835961327016
CLIP3,-0.19948375930441475
CLIP4,-0.03418265682301325
CLK1,0.5905194259443132
CLK2,0.34066643465684265
CLK2P,-0.021362315275423427
CLK3,0.09551781272840998
CLK4,-0.04477241291161782
CLLU1,-0.014115203611689608
CLMN,-0.053244252802061354
CLN3,-0.06899757478540014
CLN5,-0.12023930847375297
CLN6,-0.03458222200073813
CLN8,-0.15229958938336186
CLNK,0.05536744960062734
CLNS1A,-0.2791408736058436
CLOCK,0.20143952430126078
CLP1,-0.0975412053888336
CLPB,-0.021823834253487995
CLPP,-0.09199385819766182
CLPS,-0.0029852674264159162
CLPTM1,-0.020737775838469474
CLPTM1L,0.01900211345577496
CLPX,0.11711095037662034
CLRN1,0.05911348256589655
CLRN2,-0.013363661883796674
CLRN3,-0.33674021368049445
CLSTN1,-0.24950208156396414
CLSTN2,-0.010369558689384384
CLSTN3,-0.012876996575243993
CLTA,0.09150602922300344
CLTB,-0.01838548138342766
CLTC,0.06641795072077539
CLTCL1,0.0413397738467447
CLU,0.029730966259332803
CLUAP1,-0.1256021772628344
CLUL1,-0.11724176944148645
CLVS2,-0.0002499390212689079
CLYBL,-0.3161759017608663
CMA1,-0.0015533137441030576
CMAH,0.12426472136114164
CMAS,-0.07455629501833627
CMBL,-0.7944045722024384
CMC1,-0.10286153774861795
CMIP,-0.03765876271712809
CMPK1,-0.027816991545686065
CMPK2,-0.02643270569616263
CMTM1,0.015063403195684444
CMTM2,0.03173883126006949
CMTM3,-0.06509240429884589
CMTM4,-0.1786122280872302
CMTM5,0.035204306323173284
CMTM6,0.21650388286515287
CMTM7,0.3391115171419905
CMTM8,-0.015402862751731305
CMYA3,-0.008674057749659347
CMYA5,0.011578933659924573
CNBD1,-0.040477250352919825
CNBP,-0.2714196352417364
CNDP1,-0.17244022715415586
CNDP2,0.04934774494127758
CNFN,-0.00776046036770861
CNGA1,-0.09726145912904904
CNGA3,-0.008139204405675393
CNGA4,0.010717725731335115
CNGB1,-0.011933076510432628
CNIH,-0.1697879331728771
CNIH2,0.027620080129567626
CNIH3,-0.029407843074585216
CNIH4,0.12615417082429126
CNKSR1,-0.017608476102120463
CNKSR2,-0.02815199974302285
CNKSR3,0.2127075760773458
CNN1,0.0632368210155958
CNN2,-0.0722007216588203
CNN3,0.43326142874412277
CNNM1,-0.024307943049657332
CNNM2,0.014567646090220876
CNNM3,-0.04937402605505525
CNNM4,0.025694676743762912
CNO,-0.08038767181348305
CNOT1,-0.04613108170187097
CNOT10,-0.0032292564900702203
CNOT2,0.08078668815100087
CNOT3,0.052596655734599373
CNOT4,0.07926752865267161
CNOT6,-0.015547986387875135
CNOT6L,-0.028154584836794783
CNOT7,-0.251073135012545
CNOT8,-0.023820312992133275
CNP,-0.05898441023642409
CNPY1,-0.028852549955018958
CNPY2,-0.14508564788809863
CNPY3,0.0805408120015283
CNPY4,-0.029136016886844196
CNR1,-0.011378907855408293
CNRIP1,-0.04853575753601547
CNTD1,-0.009971854473972641
CNTD2,-0.0039534038788833215
CNTFR,-0.05174370189747002
CNTLN,0.007366589994347805
CNTN1,-0.08062063847046197
CNTN2,-0.029605728089642014
CNTN3,-0.10701564312968159
CNTN4,-0.03550101348136803
CNTN5,-0.020987917481424923
CNTN6,-0.009162414149879616
CNTNAP1,0.1516076595866842
CNTNAP2,-0.094060672412696
CNTNAP3,0.012950191266972055
CNTNAP3B,0.033802226114556966
CNTNAP4,0.01635777044734965
CNTNAP5,0.018449774241857675
CNTROB,0.018225742791705635
COASY,0.15082289488110057
COBL,-0.436959885678208
COBLL1,0.05144089530257823
COBRA1,-0.10723769915321402
COCH,-0.3188861443508175
COG1,-0.04085115939320261
COG2,-0.01846159260164093
COG3,0.03711894408359395
COG4,-0.03688060356511169
COG5,0.04343962158126491
COG6,-0.14603841944089346
COG7,-0.08418785084253155
COG8,0.012788218344688573
COIL,-0.007781450592732497
COL11A1,-0.008916621743998654
COL11A2,0.04411668611172104
COL12A1,-0.16621730287268743
COL13A1,0.03729625001866488
COL14A1,-0.07256279840244861
COL15A1,0.318993024460549
COL16A1,0.04411036613515318
COL17A1,0.0038972767102123385
COL18A1,-0.15360805834535363
COL19A1,-0.0319971911928878
COL1A1,0.10728951070582227
COL1A2,0.13621948558578545
COL20A1,0.006001075885905038
COL21A1,-0.05580824511367499
COL22A1,0.08215763574119972
COL23A1,0.017058538410251067
COL24A1,-0.02600712904048308
COL25A1,0.01717153101152924
COL27A1,0.10573462546260881
COL28,-0.025703962614766596
COL28A1,0.07160011066751881
COL29A1,-0.006182985415942532
COL2A1,-0.009761977378139441
COL3A1,0.2198453025677125
COL4A1,0.6627768373004699
COL4A2,0.3382378975263469
COL4A3,-0.09528579680464855
COL4A3BP,0.09672705049831354
COL4A4,-0.020814345990881833
COL4A5,-0.07661664549504188
COL4A6,0.03778489424510578
COL5A1,0.006575145677273575
COL5A2,-0.07097788266027649
COL5A3,0.010749923839498798
COL6A1,0.022581270242155504
COL6A2,0.025946954513984544
COL6A3,-0.002134395058267735
COL6A6,-0.006827220466168349
COL7A1,0.16152268943815873
COL8A1,0.18205742024854743
COL8A2,0.0307892185016998
COL9A1,-0.0718480058317823
COL9A2,-0.09489351084811393
COL9A3,-0.037197823028579435
COLEC10,0.01067728934942025
COLEC11,-0.3976067499213025
COLEC12,-0.17188223940433822
COLQ,0.042492252203194525
COMMD1,-0.02984382345365333
COMMD10,-0.013563562275962227
COMMD2,0.17011121251184225
COMMD3,-0.1489611399510622
COMMD4,-0.1579190688989094
COMMD5,0.022905235671411006
COMMD6,-0.2697277296185696
COMMD7,-0.034183394890451524
COMMD8,0.08890551822950776
COMMD9,-0.0748429444083456
COMP,0.024533301936169316
COMT,-0.033764156143755386
COMTD1,0.12586452363547984
COPA,0.029609129056275663
COPB1,0.08633322022017609
COPB2,0.07375760716644209
COPE,0.22384741053728163
COPG,0.19821581838197844
COPG2,-0.05358040761748306
COPG2IT1,-0.034091220095688435
COPS2,-0.04291188508904309
COPS3,0.1674894938344611
COPS4,-0.058702906792964527
COPS5,-0.0360500344541439
COPS6,-0.18837526988838427
COPS7A,-0.1023791715632747
COPS7B,0.059444635382051025
COPS8,-0.11845261708194599
COPZ1,-0.2303136692241221
COPZ2,-0.0908583448911191
COQ10A,-0.2802103596278984
COQ10B,0.4033402208568688
COQ2,0.12045735963167026
COQ3,-0.13343632499507585
COQ4,-0.06994209102679871
COQ5,-0.20180279135446533
COQ6,-0.1471685890355925
COQ7,-0.04882181051777579
COQ9,0.03558343073535397
CORIN,-0.04916521248640482
CORO1A,0.08173398749955396
CORO1B,0.10813135957772069
CORO1C,0.14317857187048855
CORO2A,0.07991274740461485
CORO2B,0.006631147010854654
CORO6,0.01338221877340029
CORO7,-0.00790241804266234
COTL1,-0.4009564093685185
COX10,0.08610178908648791
COX11,-0.08588190774897875
COX11P,-0.03829354849443867
COX15,-0.11961599568100212
COX16,-0.008704498328975241
COX17,0.10108002398677485
COX18,-0.02502421378394004
COX19,0.15904357201534225
COX4I1,-0.059770600557991216
COX4I2,-0.050842926258052756
COX4NB,-0.07550859116965647
COX5A,0.01650315672429059
COX5B,-0.053600509669475827
COX6A1,0.025508981765577587
COX6A2,-0.08216788355238958
COX6B1,-0.0985998400487631
COX6B2,0.023881614620788305
COX6BP1,-0.013645850262204995
COX6C,-0.04447363526189818
COX7A1,0.28327037409483147
COX7A2,-0.0001775889445188028
COX7A2L,-0.20102418321430804
COX7B,0.025650484112155425
COX7C,-0.19194042416125257
COX8A,-0.139216489405948
CP,0.01804024763712775
CP110,-0.06635442602078712
CPA2,-0.005774926381285184
CPA3,0.018275792408412705
CPA4,0.024066573551709602
CPA5,0.0034858233646373193
CPA6,-0.015783930646725786
CPAMD8,-0.04827312261585526
CPB1,0.0005472118556797412
CPB2,0.011641864822968806
CPD,0.12140140177225511
CPE,-0.37783038054032403
CPEB1,0.022354463091656562
CPEB2,0.16018717494967571
CPEB3,-0.09705211099193889
CPEB4,-0.09555273480292303
CPLX1,0.04450782591159541
CPLX2,-0.04851739784260367
CPLX4,-0.0009972343542106188
CPM,0.09136119200746773
CPN1,0.0013667374746635375
CPN2,0.14072398133203023
CPNE1,0.07346983118407291
CPNE2,-9.805964677944701e-05
CPNE3,-0.14936735788216815
CPNE4,-0.16200327976941065
CPNE6,-0.2776029020568389
CPNE7,-0.04311209490409773
CPNE8,0.155886769508097
CPO,-0.00976191051278441
CPOX,-0.028015786205699555
