"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-877300","Interferon gamma signaling","2/16","96/11146",0.0208333333333333,14.5130208333333,5.04149533200133,0.00814392335712744,0.0289561719364531,0.0147638376649679,"IRF8/SOCS1",2,4
"R-HSA-1236975","Antigen processing-Cross presentation","2/16","105/11146",0.019047619047619,13.2690476190476,4.78909819918652,0.00967830326050982,0.0326006004564541,0.0166220166801,"S100A8/S100A9",2,4
"R-HSA-442380","Zinc influx into cells by the SLC39 gene family","1/16","10/11146",0.1,69.6625,8.23583138287121,0.0142682751970243,0.0456584806304779,0.0232798174267239,"SLC39A14",1,4
"R-HSA-421270","Cell-cell junction organization","3/28","88/11146",0.0340909090909091,13.5706168831169,5.94107932404952,0.00135066376602497,0.0463336672978409,0.0343622891443318,"CDH6/CLDN15/CLDN8",3,6
"R-HSA-140875","Common Pathway of Fibrin Clot Formation","2/28","22/11146",0.0909090909090909,36.1883116883117,8.29058159082916,0.00136279528344945,0.0463336672978409,0.0343622891443318,"FGA/SERPINE2",2,6
"R-HSA-5686938","Regulation of TLR by endogenous ligand","2/28","22/11146",0.0909090909090909,36.1883116883117,8.29058159082916,0.00136279528344945,0.0463336672978409,0.0343622891443318,"FGA/LBP",2,6
"R-HSA-449836","Other interleukin signaling","2/28","24/11146",0.0833333333333333,33.172619047619,7.91783248482046,0.00162322692983801,0.0463336672978409,0.0343622891443318,"IL32/STX3",2,6
"R-HSA-982772","Growth hormone receptor signaling","2/28","24/11146",0.0833333333333333,33.172619047619,7.91783248482046,0.00162322692983801,0.0463336672978409,0.0343622891443318,"IRS2/PTPN1",2,6
"R-HSA-354192","Integrin signaling","2/28","27/11146",0.0740740740740741,29.4867724867725,7.4370034205387,0.00205473209865243,0.0463336672978409,0.0343622891443318,"FGA/PTPN1",2,6
"R-HSA-211859","Biological oxidations","4/28","222/11146",0.018018018018018,7.17245817245817,4.6617557411254,0.00215433072633168,0.0463336672978409,0.0343622891443318,"ACSM5/ADH1B/CYP24A1/PTGIS",4,6
"R-HSA-211945","Phase I - Functionalization of compounds","3/28","106/11146",0.0283018867924528,11.2661725067385,5.32945341998343,0.00230390488136819,0.0463336672978409,0.0343622891443318,"ADH1B/CYP24A1/PTGIS",3,6
"R-HSA-420029","Tight junction interactions","2/28","29/11146",0.0689655172413793,27.4532019704434,7.15795825276599,0.00236933525954868,0.0463336672978409,0.0343622891443318,"CLDN15/CLDN8",2,6
"R-HSA-9031628","NGF-stimulated transcription","10/82","39/11146",0.256410256410256,34.8530331457161,18.2314992146426,1.41122939208171e-13,8.48148864641108e-11,6.89274145185172e-11,"ARC/EGR1/EGR2/EGR3/FOS/FOSL1/JUNB/JUND/SRF/TRIB1",10,7
"R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","10/82","61/11146",0.163934426229508,22.2830867652939,14.349030653501,1.75798475337543e-11,5.28274418389318e-09,4.29318381876948e-09,"ARC/EGR1/EGR2/EGR3/FOS/FOSL1/JUNB/JUND/SRF/TRIB1",10,7
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","11/82","108/11146",0.101851851851852,13.8443992773261,11.5470583227419,3.32327672677582e-10,6.65763104264089e-08,5.41052772359291e-08,"CCL2/CDKN1A/FOS/IL1B/IL6/JUNB/LIF/MCL1/MYC/RHOU/SOCS3",11,7
"R-HSA-187037","Signaling by NTRK1 (TRKA)","10/82","115/11146",0.0869565217391304,11.8197242841994,10.0403430309439,1.05615243272703e-08,1.58686903017237e-06,1.28961770732985e-06,"ARC/EGR1/EGR2/EGR3/FOS/FOSL1/JUNB/JUND/SRF/TRIB1",10,7
"R-HSA-166520","Signaling by NTRKs","10/82","134/11146",0.0746268656716418,10.1437932289771,9.16719719544884,4.61731972051155e-08,5.55001830405489e-06,4.5103923164576e-06,"ARC/EGR1/EGR2/EGR3/FOS/FOSL1/JUNB/JUND/SRF/TRIB1",10,7
"R-HSA-449147","Signaling by Interleukins","16/82","473/11146",0.0338266384778013,4.59794771309235,6.8838760582602,2.69526615598401e-07,2.69975826624398e-05,2.1940412217133e-05,"CCL2/CDKN1A/CLCF1/CSF3/FOS/IL1B/IL6/JUN/JUNB/LIF/MCL1/MYC/RHOU/SOCS3/SQSTM1/UBC",16,7
"R-HSA-909733","Interferon alpha/beta signaling","7/82","77/11146",0.0909090909090909,12.3569844789357,8.6088487987474,1.42874139601094e-06,0.000122667654143225,9.96896252254251e-05,"EGR1/IFIT2/IFIT3/IRF1/OASL/SOCS3/UBC",7,7
"R-HSA-9648895","Response of EIF2AK1 (HRI) to heme deficiency","4/82","15/11146",0.266666666666667,36.2471544715447,11.7596251676424,3.49219209141586e-06,0.000262350930867616,0.000213207517160126,"ATF3/CEBPB/DDIT3/PPP1R15A",4,7
"R-HSA-9700206","Signaling by ALK in cancer","7/82","91/11146",0.0769230769230769,10.4559099437148,7.79714353671969,4.42753456268668e-06,0.00026609482721747,0.000216250109167013,"CDKN1A/CEBPB/JUN/JUNB/MCL1/SQSTM1/UBC",7,7
"R-HSA-9725370","Signaling by ALK fusions and activated point mutants","7/82","91/11146",0.0769230769230769,10.4559099437148,7.79714353671969,4.42753456268668e-06,0.00026609482721747,0.000216250109167013,"CDKN1A/CEBPB/JUN/JUNB/MCL1/SQSTM1/UBC",7,7
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription","5/82","36/11146",0.138888888888889,18.8787262872629,9.24957281465717,6.00590657495602e-06,0.000328140895595324,0.000266673746486085,"JUNB/MYC/SERPINE1/TGIF1/UBC",5,7
"R-HSA-6783783","Interleukin-10 signaling","5/82","47/11146",0.106382978723404,14.4603009859886,7.96072558526807,2.29378743831127e-05,0.00114880520868756,0.000933611729277572,"CCL2/CSF3/IL1B/IL6/LIF",5,7
"R-HSA-6783589","Interleukin-6 family signaling","4/82","24/11146",0.166666666666667,22.6544715447154,9.14224054970954,2.58486176047546e-05,0.00119500147541981,0.000971154539968109,"CLCF1/IL6/LIF/SOCS3",4,7
"R-HSA-2173793","Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer","5/82","51/11146",0.0980392156862745,13.3261597321856,7.59521557893641,3.43278122726544e-05,0.00147364394113324,0.00119760187176779,"JUNB/MYC/SERPINE1/TGIF1/UBC",5,7
"R-HSA-380994","ATF4 activates genes in response to endoplasmic reticulum  stress","4/82","27/11146",0.148148148148148,20.1373080397471,8.57078781428472,4.19809852003241e-05,0.00168203814035965,0.00136695979880353,"ATF3/CCL2/CEBPB/DDIT3",4,7
"R-HSA-170834","Signaling by TGF-beta Receptor Complex","6/82","94/11146",0.0638297872340425,8.67618059159315,6.4339776986296,6.40547496043668e-05,0.00240605653201403,0.00195535551423856,"JUNB/MYC/PPP1R15A/SERPINE1/TGIF1/UBC",6,7
