"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-9748784","Drug ADME","6/80","110/11146",0.0545454545454545,7.59954545454545,5.91417563925625,0.000133830351153975,0.00466494366879571,0.00418597188571833,"ALB/CYP3A4/GLYAT/GLYATL1/GSTA2/SLC22A8",6,5
"R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","5/80","75/11146",0.0666666666666667,9.28833333333333,6.12342089943854,0.000195633083113112,0.0059571713669818,0.00534552046735209,"ALB/ANGPTL3/APOC3/CES3/MTTP",5,5
"R-HSA-9018677","Biosynthesis of DHA-derived SPMs","3/80","17/11146",0.176470588235294,24.5867647058824,8.27474198921949,0.00022518767315672,0.0059571713669818,0.00534552046735209,"CYP3A4/EPHX2/HPGD",3,5
"R-HSA-8978868","Fatty acid metabolism","7/80","176/11146",0.0397727272727273,5.54133522727273,5.16328714947829,0.000261614122047969,0.0059571713669818,0.00534552046735209,"ALDH3A2/CYP2J2/CYP4F2/EHHADH/EPHX2/HAO2/HPGD",7,5
"R-HSA-9749641","Aspirin ADME","4/80","44/11146",0.0909090909090909,12.6659090909091,6.59225520032908,0.000268561004249179,0.0059571713669818,0.00534552046735209,"ALB/CYP3A4/GLYAT/GLYATL1",4,5
"R-HSA-9018678","Biosynthesis of specialized proresolving mediators (SPMs)","3/80","19/11146",0.157894736842105,21.9986842105263,7.78878177243838,0.00031758831460526,0.00645762906364028,0.00579459381034158,"CYP3A4/EPHX2/HPGD",3,5
"R-HSA-2142753","Arachidonic acid metabolism","4/80","59/11146",0.0677966101694915,9.44576271186441,5.53028552918991,0.000829962357137556,0.0155777550108895,0.0139783133833694,"CYP2J2/CYP4F2/EPHX2/HPGD",4,5
"R-HSA-211945","Phase I - Functionalization of compounds","5/80","106/11146",0.0471698113207547,6.57193396226415,4.90076698194136,0.00096621392866155,0.0168397284709584,0.0151107140723009,"BPHL/CES3/CYP2J2/CYP3A4/CYP4F2",5,5
"R-HSA-390918","Peroxisomal lipid metabolism","3/80","29/11146",0.103448275862069,14.4129310344828,6.1491995206857,0.00113729498070607,0.0184999983528187,0.0166005162096044,"ALDH3A2/EHHADH/HAO2",3,5
"R-HSA-8963888","Chylomicron assembly","2/80","10/11146",0.2,27.865,7.22623250161386,0.00220551594586337,0.0298969939328146,0.026827328464303,"APOC3/MTTP",2,5
"R-HSA-8964058","HDL remodeling","2/80","10/11146",0.2,27.865,7.22623250161386,0.00220551594586337,0.0298969939328146,0.026827328464303,"ALB/APOC3",2,5
"R-HSA-9757110","Prednisone ADME","2/80","10/11146",0.2,27.865,7.22623250161386,0.00220551594586337,0.0298969939328146,0.026827328464303,"ALB/CYP3A4",2,5
"R-HSA-375276","Peptide ligand-binding receptors","2/5","201/11146",0.00995024875621891,22.1810945273632,6.41950432250074,0.00312209397975139,0.0390804393587558,0.0125200492224847,"CXCL3/EDN1",2,6
"R-HSA-71288","Creatine metabolism","1/5","11/11146",0.0909090909090909,202.654545454545,14.1749716558299,0.00492565769903697,0.0390804393587558,0.0125200492224847,"SLC6A12",1,6
"R-HSA-373076","Class A/1 (Rhodopsin-like receptors)","2/5","334/11146",0.00598802395209581,13.348502994012,4.85397435760038,0.00843178503669849,0.0390804393587558,0.0125200492224847,"CXCL3/EDN1",2,6
"R-HSA-442660","Na+/Cl- dependent neurotransmitter transporters","1/5","19/11146",0.0526315789473684,117.326315789474,10.7505004458237,0.00849574768668604,0.0390804393587558,0.0125200492224847,"SLC6A12",1,6
"R-HSA-888590","GABA synthesis, release, reuptake and degradation","1/5","19/11146",0.0526315789473684,117.326315789474,10.7505004458237,0.00849574768668604,0.0390804393587558,0.0125200492224847,"SLC6A12",1,6
"R-HSA-3371497","HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand","6/29","55/11146",0.109090909090909,41.928526645768,15.5405840211117,4.74709157244963e-09,2.15517957389213e-06,5.44666296207378e-07,"DNAJA1/DNAJA4/DNAJB1/HSP90AA1/HSP90AB1/STIP1",6,7
"R-HSA-3371556","Cellular response to heat stress","6/29","89/11146",0.0674157303370786,25.9108872530027,12.0506584412018,8.95809327623272e-08,2.03348717370483e-05,5.13911666899667e-06,"DNAJB1/HSP90AA1/HSP90AB1/HSPA5/HSPA6/HSPH1",6,7
"R-HSA-9613829","Chaperone Mediated Autophagy","4/29","22/11146",0.181818181818182,69.8808777429467,16.5167560929844,2.61710070408913e-07,3.96054573218822e-05,1.00092623419549e-05,"HSP90AA1/HSP90AB1/UBB/UBC",4,7
"R-HSA-5213460","RIPK1-mediated regulated necrosis","4/29","32/11146",0.125,48.0431034482759,13.610716560631,1.26363972591972e-06,0.00011473848711351,2.89972063421577e-05,"HSP90AA1/MLKL/UBB/UBC",4,7
"R-HSA-5675482","Regulation of necroptotic cell death","4/29","32/11146",0.125,48.0431034482759,13.610716560631,1.26363972591972e-06,0.00011473848711351,2.89972063421577e-05,"HSP90AA1/MLKL/UBB/UBC",4,7
"R-HSA-381119","Unfolded Protein Response (UPR)","5/29","95/11146",0.0526315789473684,20.2286751361162,9.61292619415044,4.08604075701943e-06,0.000309177083947804,7.81365688623014e-05,"DNAJB11/ERN1/HSP90B1/HSPA5/TSPYL2",5,7
"R-HSA-3322077","Glycogen synthesis","3/29","14/11146",0.214285714285714,82.35960591133,15.5572018943056,5.65477690517092e-06,0.00032090858936845,8.11014056136356e-05,"PPP1R3C/UBB/UBC",3,7
"R-HSA-3371568","Attenuation phase","3/29","14/11146",0.214285714285714,82.35960591133,15.5572018943056,5.65477690517092e-06,0.00032090858936845,8.11014056136356e-05,"DNAJB1/HSP90AA1/HSP90AB1",3,7
"R-HSA-3229121","Glycogen storage diseases","3/29","16/11146",0.1875,72.0646551724138,14.5281827678561,8.66925092059157e-06,0.000416661276774202,0.000105300438600482,"PPP1R3C/UBB/UBC",3,7
"R-HSA-381070","IRE1alpha activates chaperones","4/29","52/11146",0.0769230769230769,29.5649867374005,10.54476365988,9.17756116242736e-06,0.000416661276774202,0.000105300438600482,"DNAJB11/ERN1/HSPA5/TSPYL2",4,7
"R-HSA-1236382","Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants","3/29","19/11146",0.157894736842105,60.6860254083485,13.298591581947,1.49223343887716e-05,0.000564561651041859,0.000142678460383869,"HSP90AA1/UBB/UBC",3,7
"R-HSA-5637815","Signaling by Ligand-Responsive EGFR Variants in Cancer","3/29","19/11146",0.157894736842105,60.6860254083485,13.298591581947,1.49223343887716e-05,0.000564561651041859,0.000142678460383869,"HSP90AA1/UBB/UBC",3,7
